Market Day,HourEnding,Region,MTLF (MWh),Actual Load (MWh)
04/02/2021,17,Central,31846.0,32684.3
04/02/2021,17,MISO,61108.0,63439.6
04/02/2021,17,North,14195.0,14428.9
04/02/2021,17,South,15067.0,16326.3
04/02/2021,18,Central,31936.0,32695.1
04/02/2021,18,MISO,61276.0,63656.4
04/02/2021,18,North,14335.0,14626.1
04/02/2021,18,South,15005.0,16335.1
04/02/2021,19,Central,32565.0,32959.9
04/02/2021,19,MISO,62351.0,64250.9
04/02/2021,19,North,14609.0,14970.5
04/02/2021,19,South,15177.0,16320.5
04/02/2021,20,Central,33640.0,34073.7
04/02/2021,20,MISO,64552.0,66016.0
04/02/2021,20,North,14978.0,15173.9
04/02/2021,20,South,15934.0,16768.4
04/02/2021,21,Central,33888.0,34404.8
04/02/2021,21,MISO,65274.0,67424.1
04/02/2021,21,North,15116.0,15445.7
04/02/2021,21,South,16270.0,17573.6
04/02/2021,22,Central,32934.0,33454.5
04/02/2021,22,MISO,63871.0,66119.6
04/02/2021,22,North,14795.0,15054.2
04/02/2021,22,South,16142.0,17610.9
04/02/2021,23,Central,31743.0,32421.6
04/02/2021,23,MISO,61810.0,64120.8
04/02/2021,23,North,14205.0,14424.9
04/02/2021,23,South,15862.0,17274.3
04/02/2021,24,Central,30613.0,31335.8
04/02/2021,24,MISO,59544.0,62088.5
04/02/2021,24,North,13619.0,13899.2
04/02/2021,24,South,15312.0,16853.5
04/03/2021,1,Central,30564.0,30695.8
04/03/2021,1,MISO,59872.0,60517.9
04/03/2021,1,North,13459.0,13377.1
04/03/2021,1,South,15849.0,16445.0
04/03/2021,2,Central,30196.0,30234.5
04/03/2021,2,MISO,59082.0,59549.5
04/03/2021,2,North,13145.0,13099.8
04/03/2021,2,South,15741.0,16215.3
04/03/2021,3,Central,30071.0,30152.6
04/03/2021,3,MISO,58854.0,59391.6
04/03/2021,3,North,12998.0,12868.6
04/03/2021,3,South,15785.0,16370.3
04/03/2021,4,Central,30163.0,30272.1
04/03/2021,4,MISO,58961.0,59598.5
04/03/2021,4,North,12951.0,12784.3
04/03/2021,4,South,15847.0,16542.1
04/03/2021,5,Central,30662.0,30809.0
04/03/2021,5,MISO,59766.0,60501.9
04/03/2021,5,North,13040.0,12882.4
04/03/2021,5,South,16064.0,16810.5
04/03/2021,6,Central,31471.0,31708.5
04/03/2021,6,MISO,61310.0,62160.7
04/03/2021,6,North,13340.0,13174.4
04/03/2021,6,South,16499.0,17277.8
04/03/2021,7,Central,32166.0,32766.4
04/03/2021,7,MISO,62967.0,64260.5
04/03/2021,7,North,13778.0,13667.6
04/03/2021,7,South,17023.0,17826.5
04/03/2021,8,Central,32666.0,33543.2
04/03/2021,8,MISO,64822.0,66044.3
04/03/2021,8,North,14137.0,13990.1
04/03/2021,8,South,18019.0,18510.9
04/03/2021,9,Central,32952.0,33661.9
04/03/2021,9,MISO,66033.0,66352.4
04/03/2021,9,North,14425.0,13989.6
04/03/2021,9,South,18656.0,18700.9
04/03/2021,10,Central,32904.0,33379.3
04/03/2021,10,MISO,65751.0,65628.4
04/03/2021,10,North,14333.0,13747.4
04/03/2021,10,South,18514.0,18501.7
04/03/2021,11,Central,32470.0,32696.8
04/03/2021,11,MISO,64390.0,64163.9
04/03/2021,11,North,14110.0,13526.0
04/03/2021,11,South,17810.0,17941.1
04/03/2021,12,Central,31786.0,31946.5
04/03/2021,12,MISO,62720.0,62483.4
04/03/2021,12,North,13928.0,13302.4
04/03/2021,12,South,17006.0,17234.4
04/03/2021,13,Central,31044.0,31155.9
04/03/2021,13,MISO,61152.0,61072.0
04/03/2021,13,North,13784.0,13214.4
04/03/2021,13,South,16324.0,16701.6
04/03/2021,14,Central,30345.0,30480.5
04/03/2021,14,MISO,59796.0,59749.5
04/03/2021,14,North,13603.0,13007.5
04/03/2021,14,South,15848.0,16261.6
04/03/2021,15,Central,29763.0,30009.4
04/03/2021,15,MISO,58826.0,58846.1
04/03/2021,15,North,13483.0,12809.0
04/03/2021,15,South,15580.0,16027.8
04/03/2021,16,Central,29483.0,29920.6
04/03/2021,16,MISO,58387.0,58820.4
04/03/2021,16,North,13485.0,12845.2
04/03/2021,16,South,15419.0,16054.7
04/03/2021,17,Central,29575.0,30047.8
04/03/2021,17,MISO,58594.0,59172.1
04/03/2021,17,North,13639.0,12998.2
04/03/2021,17,South,15380.0,16126.1
04/03/2021,18,Central,29853.0,30353.7
04/03/2021,18,MISO,59197.0,59972.0
04/03/2021,18,North,13945.0,13440.2
04/03/2021,18,South,15399.0,16178.1
04/03/2021,19,Central,30477.0,30632.6
04/03/2021,19,MISO,60347.0,60711.0
04/03/2021,19,North,14262.0,13848.7
04/03/2021,19,South,15608.0,16229.7
04/03/2021,20,Central,31498.0,31550.6
04/03/2021,20,MISO,62324.0,62253.6
04/03/2021,20,North,14532.0,14135.2
04/03/2021,20,South,16294.0,16567.9
04/03/2021,21,Central,31434.0,31713.1
04/03/2021,21,MISO,62637.0,63294.9
04/03/2021,21,North,14693.0,14474.2
04/03/2021,21,South,16510.0,17107.5
04/03/2021,22,Central,30448.0,30715.2
04/03/2021,22,MISO,61216.0,61774.8
04/03/2021,22,North,14464.0,14077.4
04/03/2021,22,South,16304.0,16982.2
04/03/2021,23,Central,29089.0,29336.4
04/03/2021,23,MISO,58756.0,59312.1
04/03/2021,23,North,13877.0,13447.5
04/03/2021,23,South,15790.0,16528.2
04/03/2021,24,Central,27861.0,28063.5
04/03/2021,24,MISO,56121.0,56826.4
04/03/2021,24,North,13171.0,12849.0
04/03/2021,24,South,15089.0,15913.8
04/04/2021,1,Central,26958.0,27341.1
04/04/2021,1,MISO,53893.0,55248.6
04/04/2021,1,North,12300.0,12432.3
04/04/2021,1,South,14635.0,15475.1
04/04/2021,2,Central,26531.0,27038.5
04/04/2021,2,MISO,52882.0,54386.7
04/04/2021,2,North,12038.0,12187.9
04/04/2021,2,South,14313.0,15160.2
04/04/2021,3,Central,26350.0,26828.8
04/04/2021,3,MISO,52446.0,53874.4
04/04/2021,3,North,11905.0,12090.6
04/04/2021,3,South,14191.0,14955.0
04/04/2021,4,Central,26375.0,26953.5
04/04/2021,4,MISO,52406.0,54024.1
04/04/2021,4,North,11853.0,12103.1
04/04/2021,4,South,14178.0,14967.5
04/04/2021,5,Central,26764.0,27319.1
04/04/2021,5,MISO,53022.0,54611.9
04/04/2021,5,North,11925.0,12183.3
04/04/2021,5,South,14333.0,15109.6
04/04/2021,6,Central,27541.0,28112.3
04/04/2021,6,MISO,54538.0,55836.2
04/04/2021,6,North,12181.0,12401.7
04/04/2021,6,South,14816.0,15322.2
04/04/2021,7,Central,28486.0,28978.7
04/04/2021,7,MISO,56752.0,57714.6
04/04/2021,7,North,12634.0,12822.3
04/04/2021,7,South,15632.0,15913.6
04/04/2021,8,Central,29515.0,29753.0
04/04/2021,8,MISO,59493.0,59398.2
04/04/2021,8,North,13117.0,13161.5
04/04/2021,8,South,16861.0,16483.8
04/04/2021,9,Central,29847.0,30222.4
04/04/2021,9,MISO,60630.0,60589.8
04/04/2021,9,North,13402.0,13331.6
04/04/2021,9,South,17381.0,17035.8
04/04/2021,10,Central,29686.0,30291.0
04/04/2021,10,MISO,60229.0,60329.8
04/04/2021,10,North,13332.0,13154.1
04/04/2021,10,South,17211.0,16884.7
04/04/2021,11,Central,29265.0,30248.9
04/04/2021,11,MISO,59275.0,59854.8
04/04/2021,11,North,13286.0,13104.6
04/04/2021,11,South,16724.0,16501.4
04/04/2021,12,Central,28970.0,30067.5
04/04/2021,12,MISO,58492.0,59470.8
04/04/2021,12,North,13250.0,13036.0
04/04/2021,12,South,16272.0,16367.3
04/04/2021,13,Central,28676.0,29590.3
04/04/2021,13,MISO,57888.0,58767.1
04/04/2021,13,North,13142.0,12958.7
04/04/2021,13,South,16070.0,16218.1
04/04/2021,14,Central,28338.0,29239.0
04/04/2021,14,MISO,57343.0,58264.2
04/04/2021,14,North,12976.0,12851.6
04/04/2021,14,South,16029.0,16173.7
04/04/2021,15,Central,28209.0,29058.9
04/04/2021,15,MISO,57209.0,58108.6
04/04/2021,15,North,12888.0,12802.0
04/04/2021,15,South,16112.0,16247.7
04/04/2021,16,Central,28400.0,29189.2
04/04/2021,16,MISO,57615.0,58501.8
04/04/2021,16,North,12977.0,12923.1
04/04/2021,16,South,16238.0,16389.6
04/04/2021,17,Central,28879.0,29565.7
04/04/2021,17,MISO,58543.0,59368.6
04/04/2021,17,North,13288.0,13120.6
04/04/2021,17,South,16376.0,16682.3
04/04/2021,18,Central,29457.0,29938.0
04/04/2021,18,MISO,59547.0,60210.2
04/04/2021,18,North,13696.0,13499.8
04/04/2021,18,South,16394.0,16772.4
04/04/2021,19,Central,30102.0,30399.4
04/04/2021,19,MISO,60596.0,61014.7
04/04/2021,19,North,14006.0,13920.7
04/04/2021,19,South,16488.0,16694.6
04/04/2021,20,Central,30943.0,31480.6
04/04/2021,20,MISO,62076.0,62641.5
04/04/2021,20,North,14312.0,14269.8
04/04/2021,20,South,16821.0,16891.1
04/04/2021,21,Central,31119.0,31687.1
04/04/2021,21,MISO,62888.0,63674.7
04/04/2021,21,North,14580.0,14730.3
04/04/2021,21,South,17189.0,17257.3
04/04/2021,22,Central,30054.0,30529.3
04/04/2021,22,MISO,61239.0,61722.8
04/04/2021,22,North,14354.0,14356.2
04/04/2021,22,South,16831.0,16837.3
04/04/2021,23,Central,28731.0,29053.1
04/04/2021,23,MISO,58491.0,58706.9
04/04/2021,23,North,13683.0,13667.2
04/04/2021,23,South,16077.0,15986.6
04/04/2021,24,Central,27513.0,27924.0
04/04/2021,24,MISO,55591.0,56261.4
04/04/2021,24,North,12937.0,13164.1
04/04/2021,24,South,15141.0,15173.3
04/05/2021,1,Central,27386.0,27251.2
04/05/2021,1,MISO,54448.0,54563.5
04/05/2021,1,North,12490.0,12616.3
04/05/2021,1,South,14572.0,14695.9
04/05/2021,2,Central,27046.0,26831.7
04/05/2021,2,MISO,53491.0,53397.6
04/05/2021,2,North,12243.0,12316.7
04/05/2021,2,South,14202.0,14249.2
04/05/2021,3,Central,27015.0,26853.8
04/05/2021,3,MISO,53192.0,53206.3
04/05/2021,3,North,12160.0,12390.2
04/05/2021,3,South,14017.0,13962.3
04/05/2021,4,Central,27467.0,27307.8
04/05/2021,4,MISO,53720.0,53776.4
04/05/2021,4,North,12209.0,12368.4
04/05/2021,4,South,14044.0,14100.2
04/05/2021,5,Central,28843.0,28641.6
04/05/2021,5,MISO,55680.0,55607.3
04/05/2021,5,North,12535.0,12627.0
04/05/2021,5,South,14302.0,14338.7
04/05/2021,6,Central,31260.0,31018.4
04/05/2021,6,MISO,59695.0,59616.8
04/05/2021,6,North,13352.0,13423.6
04/05/2021,6,South,15083.0,15174.8
04/05/2021,7,Central,33722.0,33445.7
04/05/2021,7,MISO,64788.0,64591.4
04/05/2021,7,North,14675.0,14794.1
04/05/2021,7,South,16391.0,16351.5
04/05/2021,8,Central,35066.0,34876.9
04/05/2021,8,MISO,67789.0,67391.4
04/05/2021,8,North,15474.0,15577.2
04/05/2021,8,South,17249.0,16937.3
04/05/2021,9,Central,35636.0,35643.9
04/05/2021,9,MISO,68978.0,68475.9
04/05/2021,9,North,15763.0,15640.7
04/05/2021,9,South,17579.0,17191.3
04/05/2021,10,Central,35818.0,36147.1
04/05/2021,10,MISO,69002.0,69155.1
04/05/2021,10,North,15734.0,15732.1
04/05/2021,10,South,17450.0,17275.9
04/05/2021,11,Central,35912.0,36469.2
04/05/2021,11,MISO,68955.0,69621.6
04/05/2021,11,North,15737.0,15842.7
04/05/2021,11,South,17306.0,17309.7
04/05/2021,12,Central,36021.0,36472.5
04/05/2021,12,MISO,69100.0,69922.3
04/05/2021,12,North,15717.0,15950.5
04/05/2021,12,South,17362.0,17499.3
04/05/2021,13,Central,36060.0,36579.5
04/05/2021,13,MISO,69303.0,70337.1
04/05/2021,13,North,15653.0,16109.7
04/05/2021,13,South,17590.0,17647.9
04/05/2021,14,Central,35995.0,36555.7
04/05/2021,14,MISO,69665.0,70887.4
04/05/2021,14,North,15658.0,16298.2
04/05/2021,14,South,18012.0,18033.4
04/05/2021,15,Central,35831.0,36263.9
04/05/2021,15,MISO,69986.0,70820.5
04/05/2021,15,North,15717.0,16332.8
04/05/2021,15,South,18438.0,18223.8
04/05/2021,16,Central,35801.0,36133.3
04/05/2021,16,MISO,70458.0,71138.7
04/05/2021,16,North,15858.0,16328.3
04/05/2021,16,South,18799.0,18677.1
04/05/2021,17,Central,35904.0,36062.5
04/05/2021,17,MISO,71042.0,71411.1
04/05/2021,17,North,16091.0,16457.7
04/05/2021,17,South,19047.0,18890.8
04/05/2021,18,Central,35883.0,36206.1
04/05/2021,18,MISO,71218.0,71750.5
04/05/2021,18,North,16313.0,16679.0
04/05/2021,18,South,19022.0,18865.4
04/05/2021,19,Central,35651.0,36167.6
04/05/2021,19,MISO,70920.0,71652.8
04/05/2021,19,North,16404.0,16814.6
04/05/2021,19,South,18865.0,18670.7
04/05/2021,20,Central,35834.0,36557.4
04/05/2021,20,MISO,71116.0,72109.0
04/05/2021,20,North,16398.0,16872.9
04/05/2021,20,South,18884.0,18678.8
04/05/2021,21,Central,35509.0,36300.3
04/05/2021,21,MISO,70778.0,72171.4
04/05/2021,21,North,16236.0,17007.5
04/05/2021,21,South,19033.0,18863.6
04/05/2021,22,Central,33907.0,34473.2
04/05/2021,22,MISO,68189.0,69056.9
04/05/2021,22,North,15874.0,16370.1
04/05/2021,22,South,18408.0,18213.5
04/05/2021,23,Central,31842.0,32470.4
04/05/2021,23,MISO,64107.0,64951.4
04/05/2021,23,North,15001.0,15392.5
04/05/2021,23,South,17264.0,17088.5
04/05/2021,24,Central,30120.0,30874.7
04/05/2021,24,MISO,60316.0,61443.3
04/05/2021,24,North,14117.0,14564.5
04/05/2021,24,South,16079.0,16004.1
04/06/2021,1,Central,29362.0,29785.9
04/06/2021,1,MISO,58326.0,58957.7
04/06/2021,1,North,13673.0,13882.9
04/06/2021,1,South,15291.0,15288.9
04/06/2021,2,Central,28722.0,29022.8
04/06/2021,2,MISO,56826.0,57242.1
04/06/2021,2,North,13280.0,13423.6
04/06/2021,2,South,14824.0,14795.7
04/06/2021,3,Central,28455.0,28678.6
04/06/2021,3,MISO,56081.0,56378.7
04/06/2021,3,North,13077.0,13212.6
04/06/2021,3,South,14549.0,14487.6
04/06/2021,4,Central,28669.0,28754.4
04/06/2021,4,MISO,56147.0,56295.5
04/06/2021,4,North,12990.0,13146.2
04/06/2021,4,South,14488.0,14394.8
04/06/2021,5,Central,29734.0,29911.2
04/06/2021,5,MISO,57577.0,57782.9
04/06/2021,5,North,13230.0,13345.6
04/06/2021,5,South,14613.0,14526.2
04/06/2021,6,Central,31823.0,32258.7
04/06/2021,6,MISO,60958.0,61455.4
04/06/2021,6,North,13988.0,14063.4
04/06/2021,6,South,15147.0,15133.3
04/06/2021,7,Central,33900.0,34497.6
04/06/2021,7,MISO,65171.0,65952.8
04/06/2021,7,North,15234.0,15250.2
04/06/2021,7,South,16037.0,16205.0
04/06/2021,8,Central,35127.0,35564.2
04/06/2021,8,MISO,67682.0,68062.8
04/06/2021,8,North,15971.0,15906.7
04/06/2021,8,South,16584.0,16591.9
04/06/2021,9,Central,35812.0,36122.8
04/06/2021,9,MISO,68854.0,68927.3
04/06/2021,9,North,16129.0,15918.7
04/06/2021,9,South,16913.0,16885.8
04/06/2021,10,Central,36293.0,36480.2
04/06/2021,10,MISO,69583.0,69555.0
04/06/2021,10,North,16131.0,15846.1
04/06/2021,10,South,17159.0,17228.7
04/06/2021,11,Central,36636.0,36951.0
04/06/2021,11,MISO,70237.0,70453.3
04/06/2021,11,North,16136.0,15870.8
04/06/2021,11,South,17465.0,17631.4
04/06/2021,12,Central,36894.0,37277.9
04/06/2021,12,MISO,70875.0,71260.3
04/06/2021,12,North,16123.0,15912.4
04/06/2021,12,South,17858.0,18070.0
04/06/2021,13,Central,37152.0,37698.9
04/06/2021,13,MISO,71586.0,72326.3
04/06/2021,13,North,16085.0,16066.9
04/06/2021,13,South,18349.0,18560.6
04/06/2021,14,Central,37346.0,37897.9
04/06/2021,14,MISO,72324.0,73229.8
04/06/2021,14,North,16066.0,16348.0
04/06/2021,14,South,18912.0,18983.9
04/06/2021,15,Central,37433.0,37785.4
04/06/2021,15,MISO,72859.0,73815.5
04/06/2021,15,North,15997.0,16422.8
04/06/2021,15,South,19429.0,19607.3
04/06/2021,16,Central,37604.0,37691.4
04/06/2021,16,MISO,73357.0,74141.2
04/06/2021,16,North,15929.0,16578.7
04/06/2021,16,South,19824.0,19871.1
04/06/2021,17,Central,37862.0,37503.5
04/06/2021,17,MISO,73878.0,74182.5
04/06/2021,17,North,15954.0,16740.5
04/06/2021,17,South,20062.0,19938.6
04/06/2021,18,Central,37874.0,37428.4
04/06/2021,18,MISO,73893.0,73933.7
04/06/2021,18,North,16023.0,16805.7
04/06/2021,18,South,19996.0,19699.5
04/06/2021,19,Central,37547.0,37241.5
04/06/2021,19,MISO,73310.0,73406.3
04/06/2021,19,North,16026.0,16651.4
04/06/2021,19,South,19737.0,19513.4
04/06/2021,20,Central,37610.0,37620.0
04/06/2021,20,MISO,73226.0,73705.5
04/06/2021,20,North,16028.0,16602.0
04/06/2021,20,South,19588.0,19483.6
04/06/2021,21,Central,37080.0,37100.4
04/06/2021,21,MISO,72899.0,73356.4
04/06/2021,21,North,16093.0,16563.5
04/06/2021,21,South,19726.0,19692.5
04/06/2021,22,Central,35124.0,35183.5
04/06/2021,22,MISO,69926.0,69957.2
04/06/2021,22,North,15722.0,15797.9
04/06/2021,22,South,19080.0,18975.8
04/06/2021,23,Central,32638.0,32961.4
04/06/2021,23,MISO,65374.0,65750.2
04/06/2021,23,North,14821.0,14992.2
04/06/2021,23,South,17915.0,17796.6
04/06/2021,24,Central,30686.0,31111.2
04/06/2021,24,MISO,61447.0,62028.6
04/06/2021,24,North,14057.0,14320.5
04/06/2021,24,South,16704.0,16597.0
04/07/2021,1,Central,29797.0,29811.2
04/07/2021,1,MISO,59028.0,59456.8
04/07/2021,1,North,13507.0,13768.1
04/07/2021,1,South,15724.0,15877.6
04/07/2021,2,Central,29030.0,28984.0
04/07/2021,2,MISO,57344.0,57668.3
04/07/2021,2,North,13136.0,13412.8
04/07/2021,2,South,15178.0,15271.5
04/07/2021,3,Central,28661.0,28616.1
04/07/2021,3,MISO,56461.0,56914.4
04/07/2021,3,North,12961.0,13236.2
04/07/2021,3,South,14839.0,15062.1
04/07/2021,4,Central,28825.0,28779.0
04/07/2021,4,MISO,56421.0,56749.6
04/07/2021,4,North,12931.0,13156.0
04/07/2021,4,South,14665.0,14814.6
04/07/2021,5,Central,29864.0,29810.3
04/07/2021,5,MISO,57823.0,57966.2
04/07/2021,5,North,13195.0,13237.3
04/07/2021,5,South,14764.0,14918.6
04/07/2021,6,Central,31980.0,31982.4
04/07/2021,6,MISO,61248.0,61506.4
04/07/2021,6,North,13919.0,13973.6
04/07/2021,6,South,15349.0,15550.4
04/07/2021,7,Central,34009.0,34114.9
04/07/2021,7,MISO,65261.0,65818.5
04/07/2021,7,North,15018.0,15215.0
04/07/2021,7,South,16234.0,16488.6
04/07/2021,8,Central,35316.0,35497.4
04/07/2021,8,MISO,67582.0,68183.1
04/07/2021,8,North,15722.0,16047.0
04/07/2021,8,South,16544.0,16638.8
04/07/2021,9,Central,36133.0,36396.7
04/07/2021,9,MISO,69013.0,69741.2
04/07/2021,9,North,15977.0,16319.2
04/07/2021,9,South,16903.0,17025.3
04/07/2021,10,Central,36802.0,37075.6
04/07/2021,10,MISO,70142.0,70892.8
04/07/2021,10,North,16028.0,16369.4
04/07/2021,10,South,17312.0,17447.8
04/07/2021,11,Central,37280.0,37578.6
04/07/2021,11,MISO,71127.0,72144.4
04/07/2021,11,North,16095.0,16583.1
04/07/2021,11,South,17752.0,17982.7
04/07/2021,12,Central,37655.0,38052.2
04/07/2021,12,MISO,71970.0,73229.0
04/07/2021,12,North,16118.0,16644.3
04/07/2021,12,South,18197.0,18532.4
04/07/2021,13,Central,37955.0,38500.4
04/07/2021,13,MISO,72708.0,74146.7
04/07/2021,13,North,16054.0,16708.9
04/07/2021,13,South,18699.0,18937.4
04/07/2021,14,Central,38172.0,38594.5
04/07/2021,14,MISO,73330.0,74554.0
04/07/2021,14,North,15971.0,16746.7
04/07/2021,14,South,19187.0,19212.8
04/07/2021,15,Central,38362.0,38431.8
04/07/2021,15,MISO,73776.0,74432.7
04/07/2021,15,North,15844.0,16585.8
04/07/2021,15,South,19570.0,19415.1
04/07/2021,16,Central,38681.0,38030.3
04/07/2021,16,MISO,74328.0,73845.8
04/07/2021,16,North,15768.0,16341.0
04/07/2021,16,South,19879.0,19474.5
04/07/2021,17,Central,39008.0,38055.9
04/07/2021,17,MISO,74921.0,73843.5
04/07/2021,17,North,15832.0,16316.9
04/07/2021,17,South,20081.0,19470.6
04/07/2021,18,Central,38876.0,38048.1
04/07/2021,18,MISO,74831.0,73954.2
04/07/2021,18,North,15942.0,16447.2
04/07/2021,18,South,20013.0,19458.9
04/07/2021,19,Central,38159.0,37754.8
04/07/2021,19,MISO,73845.0,73535.1
04/07/2021,19,North,15899.0,16391.5
04/07/2021,19,South,19787.0,19388.8
04/07/2021,20,Central,37779.0,38026.3
04/07/2021,20,MISO,73285.0,73756.3
04/07/2021,20,North,15885.0,16410.6
04/07/2021,20,South,19621.0,19319.5
04/07/2021,21,Central,37127.0,37419.4
04/07/2021,21,MISO,72731.0,73230.8
04/07/2021,21,North,15905.0,16406.3
04/07/2021,21,South,19699.0,19405.2
04/07/2021,22,Central,35236.0,35303.1
04/07/2021,22,MISO,69707.0,69860.8
04/07/2021,22,North,15425.0,15766.6
04/07/2021,22,South,19046.0,18791.1
04/07/2021,23,Central,32800.0,33182.2
04/07/2021,23,MISO,65390.0,65927.1
04/07/2021,23,North,14650.0,14890.2
04/07/2021,23,South,17940.0,17854.7
04/07/2021,24,Central,30843.0,31425.1
04/07/2021,24,MISO,61600.0,62486.5
04/07/2021,24,North,13978.0,14200.9
04/07/2021,24,South,16779.0,16860.5
04/08/2021,1,Central,29762.0,30086.0
04/08/2021,1,MISO,59221.0,59825.6
04/08/2021,1,North,13696.0,13659.1
04/08/2021,1,South,15763.0,16080.5
04/08/2021,2,Central,29031.0,29351.9
04/08/2021,2,MISO,57531.0,58034.5
04/08/2021,2,North,13291.0,13220.8
04/08/2021,2,South,15209.0,15461.8
04/08/2021,3,Central,28699.0,28830.8
04/08/2021,3,MISO,56657.0,56899.5
04/08/2021,3,North,13093.0,13098.1
04/08/2021,3,South,14865.0,14970.7
04/08/2021,4,Central,28881.0,28954.1
04/08/2021,4,MISO,56630.0,56807.6
04/08/2021,4,North,13065.0,13022.6
04/08/2021,4,South,14684.0,14830.8
04/08/2021,5,Central,29989.0,30031.1
04/08/2021,5,MISO,58064.0,58149.3
04/08/2021,5,North,13307.0,13247.9
04/08/2021,5,South,14768.0,14870.3
04/08/2021,6,Central,32162.0,32152.0
04/08/2021,6,MISO,61588.0,61557.9
04/08/2021,6,North,14074.0,14052.0
04/08/2021,6,South,15352.0,15353.9
04/08/2021,7,Central,34316.0,34257.1
04/08/2021,7,MISO,65938.0,65962.4
04/08/2021,7,North,15350.0,15391.9
04/08/2021,7,South,16272.0,16313.4
04/08/2021,8,Central,35628.0,35700.2
04/08/2021,8,MISO,68359.0,68675.2
04/08/2021,8,North,16165.0,16261.0
04/08/2021,8,South,16566.0,16714.0
04/08/2021,9,Central,36342.0,36439.2
04/08/2021,9,MISO,69554.0,70116.2
04/08/2021,9,North,16343.0,16603.6
04/08/2021,9,South,16869.0,17073.5
04/08/2021,10,Central,36825.0,36991.7
04/08/2021,10,MISO,70456.0,71168.1
04/08/2021,10,North,16412.0,16765.8
04/08/2021,10,South,17219.0,17410.6
04/08/2021,11,Central,37086.0,37414.0
04/08/2021,11,MISO,71214.0,72079.1
04/08/2021,11,North,16461.0,16736.9
04/08/2021,11,South,17667.0,17928.2
04/08/2021,12,Central,37100.0,37518.8
04/08/2021,12,MISO,71777.0,72565.5
04/08/2021,12,North,16465.0,16709.4
04/08/2021,12,South,18212.0,18337.4
04/08/2021,13,Central,37113.0,37537.6
04/08/2021,13,MISO,72387.0,72906.7
04/08/2021,13,North,16415.0,16569.5
04/08/2021,13,South,18859.0,18799.7
04/08/2021,14,Central,36987.0,37290.1
04/08/2021,14,MISO,72885.0,73317.3
04/08/2021,14,North,16363.0,16545.8
04/08/2021,14,South,19535.0,19481.5
04/08/2021,15,Central,36655.0,36990.3
04/08/2021,15,MISO,72953.0,73440.4
04/08/2021,15,North,16224.0,16380.9
04/08/2021,15,South,20074.0,20069.2
04/08/2021,16,Central,36297.0,36649.3
04/08/2021,16,MISO,72813.0,73545.5
04/08/2021,16,North,16076.0,16317.7
04/08/2021,16,South,20440.0,20578.5
04/08/2021,17,Central,36028.0,36424.5
04/08/2021,17,MISO,72654.0,73594.2
04/08/2021,17,North,16026.0,16294.9
04/08/2021,17,South,20600.0,20874.8
04/08/2021,18,Central,35651.0,36295.9
04/08/2021,18,MISO,72081.0,73405.1
04/08/2021,18,North,16013.0,16361.9
04/08/2021,18,South,20417.0,20747.3
04/08/2021,19,Central,35174.0,36200.6
04/08/2021,19,MISO,71200.0,72749.2
04/08/2021,19,North,15968.0,16156.7
04/08/2021,19,South,20058.0,20391.9
04/08/2021,20,Central,35464.0,36470.1
04/08/2021,20,MISO,71060.0,72536.3
04/08/2021,20,North,16008.0,16104.1
04/08/2021,20,South,19588.0,19962.1
04/08/2021,21,Central,35235.0,35938.2
04/08/2021,21,MISO,70755.0,72002.5
04/08/2021,21,North,16018.0,16077.6
04/08/2021,21,South,19502.0,19986.8
04/08/2021,22,Central,33699.0,34127.2
04/08/2021,22,MISO,67954.0,68867.3
04/08/2021,22,North,15484.0,15467.3
04/08/2021,22,South,18771.0,19272.8
04/08/2021,23,Central,31755.0,32309.0
04/08/2021,23,MISO,64074.0,65083.3
04/08/2021,23,North,14662.0,14608.3
04/08/2021,23,South,17657.0,18166.0
04/08/2021,24,Central,30155.0,30913.1
04/08/2021,24,MISO,60605.0,62053.7
04/08/2021,24,North,13967.0,14002.9
04/08/2021,24,South,16483.0,17137.7
04/09/2021,1,Central,29399.0,29890.1
04/09/2021,1,MISO,58780.0,59648.9
04/09/2021,1,North,13482.0,13411.2
04/09/2021,1,South,15899.0,16347.6
04/09/2021,2,Central,28729.0,29237.8
04/09/2021,2,MISO,57240.0,58243.4
04/09/2021,2,North,13130.0,13096.1
04/09/2021,2,South,15381.0,15909.5
04/09/2021,3,Central,28429.0,29035.4
04/09/2021,3,MISO,56461.0,57635.2
04/09/2021,3,North,12973.0,12977.9
04/09/2021,3,South,15059.0,15621.9
04/09/2021,4,Central,28603.0,29294.7
04/09/2021,4,MISO,56472.0,57670.7
04/09/2021,4,North,12959.0,12970.6
04/09/2021,4,South,14910.0,15405.4
04/09/2021,5,Central,29704.0,30118.8
04/09/2021,5,MISO,57955.0,58893.9
04/09/2021,5,North,13220.0,13244.9
04/09/2021,5,South,15031.0,15530.2
04/09/2021,6,Central,31810.0,32369.2
04/09/2021,6,MISO,61328.0,62506.5
04/09/2021,6,North,13963.0,14017.9
04/09/2021,6,South,15555.0,16119.4
04/09/2021,7,Central,33940.0,34462.6
04/09/2021,7,MISO,65520.0,66997.0
04/09/2021,7,North,15184.0,15372.6
04/09/2021,7,South,16396.0,17161.8
04/09/2021,8,Central,35191.0,35741.6
04/09/2021,8,MISO,68166.0,69591.5
04/09/2021,8,North,16017.0,16316.2
04/09/2021,8,South,16958.0,17533.7
04/09/2021,9,Central,35718.0,36301.1
04/09/2021,9,MISO,69493.0,70950.5
