Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2021,SD,Total,"(2, 1, 0)",4,214.7727287993921,[214.77269195 214.77276565],-43.93069604504683,-80.5973627117135,-50.06775243384792,382,-167.2272712006079,167.2272712006079
2018,SD,Total,"(2, 1, 1)",1,107.61128097021447,[107.61126137 107.61130057],-41.56392159059332,-79.27820730487903,-48.31468361827452,135,-27.388719029785534,27.388719029785534
2019,SD,Total,"(2, 1, 1)",2,141.31747558499865,[141.31744787 141.3175033 ],-41.56392159059332,-79.27820730487903,-48.31468361827452,186,-44.68252441500135,44.68252441500135
2020,SD,Total,"(2, 1, 1)",3,180.63388062310514,[180.63384668 180.63391457],-41.56392159059332,-79.27820730487903,-48.31468361827452,135,45.63388062310514,45.63388062310514
2021,SD,Total,"(2, 1, 1)",4,214.7727287993921,[214.7726896 214.772768 ],-41.56392159059332,-79.27820730487903,-48.31468361827452,382,-167.2272712006079,167.2272712006079
2018,SD,Total,"(2, 1, 2)",1,107.61128097021447,[107.61126137 107.61130057],-39.56392159059332,-78.56392159059331,-46.928389257154635,135,-27.388719029785534,27.388719029785534
2019,SD,Total,"(2, 1, 2)",2,141.31747558499865,[141.31744787 141.3175033 ],-39.56392159059332,-78.56392159059331,-46.928389257154635,186,-44.68252441500135,44.68252441500135
2020,SD,Total,"(2, 1, 2)",3,180.63388062310514,[180.63384668 180.63391457],-39.56392159059332,-78.56392159059331,-46.928389257154635,135,45.63388062310514,45.63388062310514
2021,SD,Total,"(2, 1, 2)",4,214.7727287993921,[214.7726896 214.772768 ],-39.56392159059332,-78.56392159059331,-46.928389257154635,382,-167.2272712006079,167.2272712006079
2018,SD,Total,"(2, 2, 0)",1,115.39143367666657,[115.39141408 115.39145328],-42.718780438570874,-79.38544710523755,-51.73265755188977,135,-19.608566323333434,19.608566323333434
2019,SD,Total,"(2, 2, 0)",2,156.55455586522658,[156.55451204 156.55459969],-42.718780438570874,-79.38544710523755,-51.73265755188977,186,-29.445444134773425,29.445444134773425
2020,SD,Total,"(2, 2, 0)",3,202.98998435919202,[202.98991102 202.99005769],-42.718780438570874,-79.38544710523755,-51.73265755188977,135,67.98998435919202,67.98998435919202
2021,SD,Total,"(2, 2, 0)",4,244.2187960112551,[244.21868866 244.21890336],-42.718780438570874,-79.38544710523755,-51.73265755188977,382,-137.7812039887449,137.7812039887449
2018,SD,Total,"(2, 2, 1)",1,115.39143367666657,[115.39141408 115.39145328],-40.71878043857092,-78.43306615285664,-50.63404526322171,135,-19.608566323333434,19.608566323333434
2019,SD,Total,"(2, 2, 1)",2,156.55455586522658,[156.55451204 156.55459969],-40.71878043857092,-78.43306615285664,-50.63404526322171,186,-29.445444134773425,29.445444134773425
2020,SD,Total,"(2, 2, 1)",3,202.98998435919384,[202.98991102 202.99005769],-40.71878043857092,-78.43306615285664,-50.63404526322171,135,67.98998435919384,67.98998435919384
2021,SD,Total,"(2, 2, 1)",4,244.21879601125875,[244.21868866 244.21890336],-40.71878043857092,-78.43306615285664,-50.63404526322171,382,-137.78120398874125,137.78120398874125
2018,SD,Total,"(2, 2, 2)",1,115.39143367666657,[115.39141408 115.39145328],-38.71878043857092,-77.71878043857092,-49.5354329745536,135,-19.608566323333434,19.608566323333434
2019,SD,Total,"(2, 2, 2)",2,156.55455586522658,[156.55451204 156.55459969],-38.71878043857092,-77.71878043857092,-49.5354329745536,186,-29.445444134773425,29.445444134773425
2020,SD,Total,"(2, 2, 2)",3,202.98998435919384,[202.98991102 202.99005769],-38.71878043857092,-77.71878043857092,-49.5354329745536,135,67.98998435919384,67.98998435919384
2021,SD,Total,"(2, 2, 2)",4,244.21879601125875,[244.21868866 244.21890336],-38.71878043857092,-77.71878043857092,-49.5354329745536,382,-137.78120398874125,137.78120398874125
2018,TX,Total,"(0, 1, 0)",1,5804.345296252919,[5804.34527665 5804.34531585],-47.56392159059281,-83.56392159059281,-52.473566701633686,11764,-5959.654703747081,5959.654703747081
2019,TX,Total,"(0, 1, 0)",2,6328.3973567711,[6328.39732905 6328.39738449],-47.56392159059281,-83.56392159059281,-52.473566701633686,5780,548.3973567711,548.3973567711
2020,TX,Total,"(0, 1, 0)",3,6857.949874274185,[6857.94984033 6857.94990822],-47.56392159059281,-83.56392159059281,-52.473566701633686,14269,-7411.050125725815,7411.050125725815
2021,TX,Total,"(0, 1, 0)",4,7419.330839161652,[7419.33079996 7419.33087836],-47.56392159059281,-83.56392159059281,-52.473566701633686,35240,-27820.669160838348,27820.669160838348
2018,TX,Total,"(0, 1, 1)",1,5804.345296252926,[5804.34527665 5804.34531585],-45.563921590590695,-81.5639215905907,-51.08727234051168,11764,-5959.654703747074,5959.654703747074
2019,TX,Total,"(0, 1, 1)",2,6328.397356771115,[6328.39732905 6328.39738449],-45.563921590590695,-81.5639215905907,-51.08727234051168,5780,548.3973567711146,548.3973567711146
2020,TX,Total,"(0, 1, 1)",3,6857.949874274207,[6857.94984033 6857.94990822],-45.563921590590695,-81.5639215905907,-51.08727234051168,14269,-7411.050125725793,7411.050125725793
2021,TX,Total,"(0, 1, 1)",4,7419.330839161681,[7419.33079996 7419.33087836],-45.563921590590695,-81.5639215905907,-51.08727234051168,35240,-27820.66916083832,27820.66916083832
2018,TX,Total,"(0, 1, 2)",1,5804.345296252919,[5804.34527665 5804.34531585],-43.56392159059281,-80.23058825725948,-49.700977979393905,11764,-5959.654703747081,5959.654703747081
2019,TX,Total,"(0, 1, 2)",2,6328.3973567711,[6328.39732905 6328.39738449],-43.56392159059281,-80.23058825725948,-49.700977979393905,5780,548.3973567711,548.3973567711
2020,TX,Total,"(0, 1, 2)",3,6857.949874274185,[6857.94984033 6857.94990822],-43.56392159059281,-80.23058825725948,-49.700977979393905,14269,-7411.050125725815,7411.050125725815
2021,TX,Total,"(0, 1, 2)",4,7419.330839161652,[7419.33079996 7419.33087836],-43.56392159059281,-80.23058825725948,-49.700977979393905,35240,-27820.669160838348,27820.669160838348
2018,TX,Total,"(0, 2, 0)",1,6232.206420288916,[6232.20640069 6232.20643989],-46.71878043840411,-82.71878043840411,-53.92988212905923,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(0, 2, 0)",2,7560.203247058293,[7560.20320323 7560.20329088],-46.71878043840411,-82.71878043840411,-53.92988212905923,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(0, 2, 0)",3,8837.86821580553,[8837.86814247 8837.86828914],-46.71878043840411,-82.71878043840411,-53.92988212905923,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(0, 2, 0)",4,10215.241074778663,[10215.24096743 10215.24118213],-46.71878043840411,-82.71878043840411,-53.92988212905923,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(0, 2, 1)",1,6232.206420288916,[6232.20640069 6232.20643989],-44.71878043855055,-80.71878043855055,-52.831269840537566,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(0, 2, 1)",2,7560.203247058293,[7560.20320323 7560.20329088],-44.71878043855055,-80.71878043855055,-52.831269840537566,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(0, 2, 1)",3,8837.86821580553,[8837.86814247 8837.86828914],-44.71878043855055,-80.71878043855055,-52.831269840537566,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(0, 2, 1)",4,10215.241074778663,[10215.24096743 10215.24118213],-44.71878043855055,-80.71878043855055,-52.831269840537566,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(0, 2, 2)",1,6232.206420288916,[6232.20640069 6232.20643989],-42.71878043855055,-79.38544710521722,-51.73265755186945,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(0, 2, 2)",2,7560.203247058293,[7560.20320323 7560.20329088],-42.71878043855055,-79.38544710521722,-51.73265755186945,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(0, 2, 2)",3,8837.86821580553,[8837.86814247 8837.86828914],-42.71878043855055,-79.38544710521722,-51.73265755186945,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(0, 2, 2)",4,10215.241074778663,[10215.24096743 10215.24118213],-42.71878043855055,-79.38544710521722,-51.73265755186945,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(1, 1, 0)",1,5804.345296252919,[5804.34527665 5804.34531585],-45.736058728591246,-81.73605872859125,-51.25940947851223,11764,-5959.654703747081,5959.654703747081
2019,TX,Total,"(1, 1, 0)",2,6328.3973567711,[6328.39733016 6328.39738338],-45.736058728591246,-81.73605872859125,-51.25940947851223,5780,548.3973567711,548.3973567711
2020,TX,Total,"(1, 1, 0)",3,6857.949874274185,[6857.94984208 6857.94990647],-45.736058728591246,-81.73605872859125,-51.25940947851223,14269,-7411.050125725815,7411.050125725815
2021,TX,Total,"(1, 1, 0)",4,7419.330839161652,[7419.33080222 7419.3308761 ],-45.736058728591246,-81.73605872859125,-51.25940947851223,35240,-27820.669160838348,27820.669160838348
2018,TX,Total,"(1, 1, 1)",1,5804.345296252926,[5804.34527665 5804.34531585],-43.563921590590695,-80.23058825725737,-49.70097797939179,11764,-5959.654703747074,5959.654703747074
2019,TX,Total,"(1, 1, 1)",2,6328.397356771115,[6328.39732905 6328.39738449],-43.563921590590695,-80.23058825725737,-49.70097797939179,5780,548.3973567711146,548.3973567711146
2020,TX,Total,"(1, 1, 1)",3,6857.949874274207,[6857.94984033 6857.94990822],-43.563921590590695,-80.23058825725737,-49.70097797939179,14269,-7411.050125725793,7411.050125725793
2021,TX,Total,"(1, 1, 1)",4,7419.330839161681,[7419.33079996 7419.33087836],-43.563921590590695,-80.23058825725737,-49.70097797939179,35240,-27820.66916083832,27820.66916083832
2018,TX,Total,"(1, 1, 2)",1,5804.345296252919,[5804.34527665 5804.34531585],-41.56392159059281,-79.27820730487852,-48.31468361827402,11764,-5959.654703747081,5959.654703747081
2019,TX,Total,"(1, 1, 2)",2,6328.3973567711,[6328.39732905 6328.39738449],-41.56392159059281,-79.27820730487852,-48.31468361827402,5780,548.3973567711,548.3973567711
2020,TX,Total,"(1, 1, 2)",3,6857.949874274185,[6857.94984033 6857.94990822],-41.56392159059281,-79.27820730487852,-48.31468361827402,14269,-7411.050125725815,7411.050125725815
2021,TX,Total,"(1, 1, 2)",4,7419.330839161652,[7419.33079996 7419.33087836],-41.56392159059281,-79.27820730487852,-48.31468361827402,35240,-27820.669160838348,27820.669160838348
2018,TX,Total,"(1, 2, 0)",1,6232.206420288916,[6232.20640069 6232.20643989],-45.05670953255808,-81.05670953255807,-53.16919893454509,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(1, 2, 0)",2,7560.203247058293,[7560.20320852 7560.2032856 ],-45.05670953255808,-81.05670953255807,-53.16919893454509,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(1, 2, 0)",3,8837.868215805502,[8837.86815376 8837.86827785],-45.05670953255808,-81.05670953255807,-53.16919893454509,14269,-5431.131784194498,5431.131784194498
2021,TX,Total,"(1, 2, 0)",4,10215.241074778634,[10215.24098601 10215.24116354],-45.05670953255808,-81.05670953255807,-53.16919893454509,35240,-25024.758925221366,25024.758925221366
2018,TX,Total,"(1, 2, 1)",1,6232.206420288916,[6232.20640069 6232.20643989],-42.71878043855055,-79.38544710521722,-51.73265755186945,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(1, 2, 1)",2,7560.203247058293,[7560.20320323 7560.20329088],-42.71878043855055,-79.38544710521722,-51.73265755186945,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(1, 2, 1)",3,8837.86821580553,[8837.86814247 8837.86828914],-42.71878043855055,-79.38544710521722,-51.73265755186945,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(1, 2, 1)",4,10215.241074778663,[10215.24096743 10215.24118213],-42.71878043855055,-79.38544710521722,-51.73265755186945,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(1, 2, 2)",1,6232.206420288916,[6232.20640069 6232.20643989],-40.71878043855055,-78.43306615283626,-50.634045263201344,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(1, 2, 2)",2,7560.203247058293,[7560.20320323 7560.20329088],-40.71878043855055,-78.43306615283626,-50.634045263201344,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(1, 2, 2)",3,8837.86821580553,[8837.86814247 8837.86828914],-40.71878043855055,-78.43306615283626,-50.634045263201344,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(1, 2, 2)",4,10215.241074778663,[10215.24096743 10215.24118213],-40.71878043855055,-78.43306615283626,-50.634045263201344,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(2, 1, 0)",1,5804.345296252926,[5804.34527665 5804.34531585],-43.15462517135136,-79.82129183801803,-49.291681560152455,11764,-5959.654703747074,5959.654703747074
2019,TX,Total,"(2, 1, 0)",2,6328.397356771115,[6328.39732611 6328.39738743],-43.15462517135136,-79.82129183801803,-49.291681560152455,5780,548.3973567711146,548.3973567711146
2020,TX,Total,"(2, 1, 0)",3,6857.949874274207,[6857.94983692 6857.94991163],-43.15462517135136,-79.82129183801803,-49.291681560152455,14269,-7411.050125725793,7411.050125725793
2021,TX,Total,"(2, 1, 0)",4,7419.330839161681,[7419.33079666 7419.33088166],-43.15462517135136,-79.82129183801803,-49.291681560152455,35240,-27820.66916083832,27820.66916083832
2018,TX,Total,"(2, 1, 1)",1,5804.345296252926,[5804.34527665 5804.34531585],-41.563921590590695,-79.27820730487642,-48.3146836182719,11764,-5959.654703747074,5959.654703747074
2019,TX,Total,"(2, 1, 1)",2,6328.397356771115,[6328.39732905 6328.39738449],-41.563921590590695,-79.27820730487642,-48.3146836182719,5780,548.3973567711146,548.3973567711146
2020,TX,Total,"(2, 1, 1)",3,6857.949874274207,[6857.94984033 6857.94990822],-41.563921590590695,-79.27820730487642,-48.3146836182719,14269,-7411.050125725793,7411.050125725793
2021,TX,Total,"(2, 1, 1)",4,7419.330839161681,[7419.33079996 7419.33087836],-41.563921590590695,-79.27820730487642,-48.3146836182719,35240,-27820.66916083832,27820.66916083832
2018,TX,Total,"(2, 1, 2)",1,5804.345296252919,[5804.34527665 5804.34531585],-39.56392159059281,-78.56392159059281,-46.92838925715412,11764,-5959.654703747081,5959.654703747081
2019,TX,Total,"(2, 1, 2)",2,6328.3973567711,[6328.39732905 6328.39738449],-39.56392159059281,-78.56392159059281,-46.92838925715412,5780,548.3973567711,548.3973567711
2020,TX,Total,"(2, 1, 2)",3,6857.949874274185,[6857.94984033 6857.94990822],-39.56392159059281,-78.56392159059281,-46.92838925715412,14269,-7411.050125725815,7411.050125725815
2021,TX,Total,"(2, 1, 2)",4,7419.330839161652,[7419.33079996 7419.33087836],-39.56392159059281,-78.56392159059281,-46.92838925715412,35240,-27820.669160838348,27820.669160838348
2018,TX,Total,"(2, 2, 0)",1,6232.206420288916,[6232.20640069 6232.20643989],-42.71878043855055,-79.38544710521722,-51.73265755186945,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(2, 2, 0)",2,7560.203247058293,[7560.20320323 7560.20329088],-42.71878043855055,-79.38544710521722,-51.73265755186945,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(2, 2, 0)",3,8837.86821580553,[8837.86814247 8837.86828914],-42.71878043855055,-79.38544710521722,-51.73265755186945,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(2, 2, 0)",4,10215.241074778663,[10215.24096743 10215.24118213],-42.71878043855055,-79.38544710521722,-51.73265755186945,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(2, 2, 1)",1,6232.206420288916,[6232.20640069 6232.20643989],-40.71878043855055,-78.43306615283626,-50.634045263201344,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(2, 2, 1)",2,7560.203247058293,[7560.20320323 7560.20329088],-40.71878043855055,-78.43306615283626,-50.634045263201344,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(2, 2, 1)",3,8837.86821580553,[8837.86814247 8837.86828914],-40.71878043855055,-78.43306615283626,-50.634045263201344,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(2, 2, 1)",4,10215.241074778663,[10215.24096743 10215.24118213],-40.71878043855055,-78.43306615283626,-50.634045263201344,35240,-25024.758925221337,25024.758925221337
2018,TX,Total,"(2, 2, 2)",1,6232.206420288916,[6232.20640069 6232.20643989],-38.71878043855055,-77.71878043855055,-49.53543297453324,11764,-5531.793579711084,5531.793579711084
2019,TX,Total,"(2, 2, 2)",2,7560.203247058293,[7560.20320323 7560.20329088],-38.71878043855055,-77.71878043855055,-49.53543297453324,5780,1780.2032470582926,1780.2032470582926
2020,TX,Total,"(2, 2, 2)",3,8837.86821580553,[8837.86814247 8837.86828914],-38.71878043855055,-77.71878043855055,-49.53543297453324,14269,-5431.131784194469,5431.131784194469
2021,TX,Total,"(2, 2, 2)",4,10215.241074778663,[10215.24096743 10215.24118213],-38.71878043855055,-77.71878043855055,-49.53543297453324,35240,-25024.758925221337,25024.758925221337
2018,WI,Total,"(0, 1, 0)",1,1961.8569233428861,[1961.85690374 1961.85694294],-47.563921590525574,-83.56392159052558,-52.47356670156645,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(0, 1, 0)",2,2607.7612014672195,[2607.76117375 2607.76122919],-47.563921590525574,-83.56392159052558,-52.47356670156645,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(0, 1, 0)",3,2912.9649614500813,[2912.9649275 2912.9649954],-47.563921590525574,-83.56392159052558,-52.47356670156645,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(0, 1, 0)",4,3477.83543703999,[3477.83539784 3477.83547624],-47.563921590525574,-83.56392159052558,-52.47356670156645,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(0, 1, 1)",1,1961.8569233428861,[1961.85690374 1961.85694294],-45.563921590525574,-81.56392159052558,-51.08727234044656,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(0, 1, 1)",2,2607.7612014672195,[2607.76117375 2607.76122919],-45.563921590525574,-81.56392159052558,-51.08727234044656,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(0, 1, 1)",3,2912.9649614500813,[2912.9649275 2912.9649954],-45.563921590525574,-81.56392159052558,-51.08727234044656,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(0, 1, 1)",4,3477.83543703999,[3477.83539784 3477.83547624],-45.563921590525574,-81.56392159052558,-51.08727234044656,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(0, 1, 2)",1,1961.8569233428861,[1961.85690374 1961.85694294],-43.563921590525574,-80.23058825719224,-49.700977979326666,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(0, 1, 2)",2,2607.7612014672195,[2607.76117375 2607.76122919],-43.563921590525574,-80.23058825719224,-49.700977979326666,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(0, 1, 2)",3,2912.9649614500813,[2912.9649275 2912.9649954],-43.563921590525574,-80.23058825719224,-49.700977979326666,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(0, 1, 2)",4,3477.83543703999,[3477.83539784 3477.83547624],-43.563921590525574,-80.23058825719224,-49.700977979326666,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(0, 2, 0)",1,1608.5858206241392,[1608.58580102 1608.58584022],-46.71878043783529,-82.71878043783529,-53.92988212849041,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(0, 2, 0)",2,1707.8603531424887,[1707.86030932 1707.86039697],-46.71878043783529,-82.71878043783529,-53.92988212849041,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(0, 2, 0)",3,2054.5931549972156,[2054.59308166 2054.59322833],-46.71878043783529,-82.71878043783529,-53.92988212849041,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(0, 2, 0)",4,2468.0364308104618,[2468.03632346 2468.03653816],-46.71878043783529,-82.71878043783529,-53.92988212849041,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(0, 2, 1)",1,1608.5858206241392,[1608.58580102 1608.58584022],-44.71878043783529,-80.71878043783529,-52.831269839822305,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(0, 2, 1)",2,1707.8603531424887,[1707.86030932 1707.86039697],-44.71878043783529,-80.71878043783529,-52.831269839822305,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(0, 2, 1)",3,2054.5931549972156,[2054.59308166 2054.59322833],-44.71878043783529,-80.71878043783529,-52.831269839822305,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(0, 2, 1)",4,2468.0364308104618,[2468.03632346 2468.03653816],-44.71878043783529,-80.71878043783529,-52.831269839822305,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(0, 2, 2)",1,1608.5858206241392,[1608.58580102 1608.58584022],-42.71878043783529,-79.38544710450196,-51.73265755115419,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(0, 2, 2)",2,1707.8603531424887,[1707.86030932 1707.86039697],-42.71878043783529,-79.38544710450196,-51.73265755115419,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(0, 2, 2)",3,2054.5931549972156,[2054.59308166 2054.59322833],-42.71878043783529,-79.38544710450196,-51.73265755115419,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(0, 2, 2)",4,2468.0364308104618,[2468.03632346 2468.03653816],-42.71878043783529,-79.38544710450196,-51.73265755115419,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(1, 1, 0)",1,1961.8569233428861,[1961.85690374 1961.85694294],-46.5873104579162,-82.5873104579162,-52.11066120783719,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(1, 1, 0)",2,2607.7612014672195,[2607.76117791 2607.76122502],-46.5873104579162,-82.5873104579162,-52.11066120783719,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(1, 1, 0)",3,2912.9649614500813,[2912.96493339 2912.96498951],-46.5873104579162,-82.5873104579162,-52.11066120783719,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(1, 1, 0)",4,3477.83543703999,[3477.83540545 3477.83546863],-46.5873104579162,-82.5873104579162,-52.11066120783719,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(1, 1, 1)",1,1961.8569233428861,[1961.85690374 1961.85694294],-43.563921590525574,-80.23058825719224,-49.700977979326666,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(1, 1, 1)",2,2607.7612014672195,[2607.76117375 2607.76122919],-43.563921590525574,-80.23058825719224,-49.700977979326666,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(1, 1, 1)",3,2912.9649614500813,[2912.9649275 2912.9649954],-43.563921590525574,-80.23058825719224,-49.700977979326666,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(1, 1, 1)",4,3477.83543703999,[3477.83539784 3477.83547624],-43.563921590525574,-80.23058825719224,-49.700977979326666,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(1, 1, 2)",1,1961.8569233428861,[1961.85690374 1961.85694294],-41.563921590525574,-79.27820730481129,-48.31468361820678,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(1, 1, 2)",2,2607.7612014672195,[2607.76117375 2607.76122919],-41.563921590525574,-79.27820730481129,-48.31468361820678,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(1, 1, 2)",3,2912.9649614500813,[2912.9649275 2912.9649954],-41.563921590525574,-79.27820730481129,-48.31468361820678,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(1, 1, 2)",4,3477.83543703999,[3477.83539784 3477.83547624],-41.563921590525574,-79.27820730481129,-48.31468361820678,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(1, 2, 0)",1,1608.5858206241392,[1608.58580102 1608.58584022],-44.71878043783529,-80.71878043783529,-52.831269839822305,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(1, 2, 0)",2,1707.8603531424887,[1707.86030932 1707.86039697],-44.71878043783529,-80.71878043783529,-52.831269839822305,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(1, 2, 0)",3,2054.5931549972156,[2054.59308166 2054.59322833],-44.71878043783529,-80.71878043783529,-52.831269839822305,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(1, 2, 0)",4,2468.0364308104618,[2468.03632346 2468.03653816],-44.71878043783529,-80.71878043783529,-52.831269839822305,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(1, 2, 1)",1,1608.5858206241392,[1608.58580102 1608.58584022],-42.71878043783529,-79.38544710450196,-51.73265755115419,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(1, 2, 1)",2,1707.8603531424887,[1707.86030932 1707.86039697],-42.71878043783529,-79.38544710450196,-51.73265755115419,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(1, 2, 1)",3,2054.5931549972156,[2054.59308166 2054.59322833],-42.71878043783529,-79.38544710450196,-51.73265755115419,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(1, 2, 1)",4,2468.0364308104618,[2468.03632346 2468.03653816],-42.71878043783529,-79.38544710450196,-51.73265755115419,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(1, 2, 2)",1,1608.5858206241392,[1608.58580102 1608.58584022],-40.71878043783529,-78.433066152121,-50.63404526248608,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(1, 2, 2)",2,1707.8603531424887,[1707.86030932 1707.86039697],-40.71878043783529,-78.433066152121,-50.63404526248608,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(1, 2, 2)",3,2054.5931549972156,[2054.59308166 2054.59322833],-40.71878043783529,-78.433066152121,-50.63404526248608,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(1, 2, 2)",4,2468.0364308104618,[2468.03632346 2468.03653816],-40.71878043783529,-78.433066152121,-50.63404526248608,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(2, 1, 0)",1,1961.856923342857,[1961.85690374 1961.85694294],-63.152161906160856,-99.81882857282753,-69.28921829496196,1956,5.856923342857044,5.856923342857044
2019,WI,Total,"(2, 1, 0)",2,2607.7612014671904,[2607.76117375 2607.76122919],-63.152161906160856,-99.81882857282753,-69.28921829496196,1962,645.7612014671904,645.7612014671904
2020,WI,Total,"(2, 1, 0)",3,2912.9649614500813,[2912.96493297 2912.96498993],-63.152161906160856,-99.81882857282753,-69.28921829496196,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(2, 1, 0)",4,3477.83543703999,[3477.83540782 3477.83546626],-63.152161906160856,-99.81882857282753,-69.28921829496196,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(2, 1, 1)",1,1961.8569233428861,[1961.85690374 1961.85694294],-41.563921590525574,-79.27820730481129,-48.31468361820678,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(2, 1, 1)",2,2607.7612014672195,[2607.76117375 2607.76122919],-41.563921590525574,-79.27820730481129,-48.31468361820678,1962,645.7612014672195,645.7612014672195
2020,WI,Total,"(2, 1, 1)",3,2912.9649614500813,[2912.9649275 2912.9649954],-41.563921590525574,-79.27820730481129,-48.31468361820678,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(2, 1, 1)",4,3477.83543703999,[3477.83539784 3477.83547624],-41.563921590525574,-79.27820730481129,-48.31468361820678,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(2, 1, 2)",1,1961.8569233428861,[1961.85690374 1961.85694294],-39.563921590525574,-78.56392159052558,-46.92838925708689,1956,5.856923342886148,5.856923342886148
2019,WI,Total,"(2, 1, 2)",2,2607.7612014672195,[2607.76117375 2607.76122919],-39.563921590525574,-78.56392159052558,-46.92838925708689,1962,645.7612014672195,645.7612014672195
